transaction_id,price,date,postcode,property_type,tenure_type,street,town_city,district,county
{25E9DA80-5E66-555E-E063-4704A8C066F2},340000.0,2024-09-23,BS4 2NN,T,F,TALBOT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E69-555E-E063-4704A8C066F2},243250.0,2024-09-02,BS16 1AU,F,L,PARK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E6B-555E-E063-4704A8C066F2},208000.0,2024-09-10,BS3 5PT,F,L,PARSON STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E6C-555E-E063-4704A8C066F2},600750.0,2024-09-13,BS6 5LZ,T,F,BANNER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E71-555E-E063-4704A8C066F2},517200.0,2024-09-12,BS3 1DS,T,F,KINGSTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E77-555E-E063-4704A8C066F2},432500.0,2024-09-12,BS2 9UL,T,F,TEWKESBURY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E79-555E-E063-4704A8C066F2},425000.0,2024-09-27,BS7 9PQ,T,L,MILNER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E7F-555E-E063-4704A8C066F2},335000.0,2024-10-16,BS7 9UE,T,F,BRANGWYN GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E81-555E-E063-4704A8C066F2},290000.0,2024-10-10,BS4 1NJ,S,F,LEINSTER AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96A6-BDF9-E063-4804A8C0672F},295250.0,2024-05-07,BS16 4JP,S,F,HILLFIELDS AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96A7-BDF9-E063-4804A8C0672F},242500.0,2024-12-20,BS4 1TX,S,F,INNS COURT GREEN,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96AA-BDF9-E063-4804A8C0672F},310000.0,2024-09-12,BS10 5SF,S,F,KNIGHTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96AD-BDF9-E063-4804A8C0672F},250000.0,2024-12-06,BS13 0NG,T,F,UPJOHN CRESCENT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96AE-BDF9-E063-4804A8C0672F},205000.0,2024-02-14,BS5 0HS,T,F,ELMGROVE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96AF-BDF9-E063-4804A8C0672F},685000.0,2024-12-19,BS8 4YB,T,L,ROWNHAM MEAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96B0-BDF9-E063-4804A8C0672F},460000.0,2024-12-19,BS6 6NA,F,L,ASHGROVE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96B4-BDF9-E063-4804A8C0672F},222500.0,2024-12-13,BS10 5QU,S,F,CHARFIELD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96BB-BDF9-E063-4804A8C0672F},173000.0,2024-12-20,BS5 0AS,F,L,BARTON GREEN,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96BE-BDF9-E063-4804A8C0672F},261000.0,2024-12-09,BS13 0LA,T,F,PAVEY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96C2-BDF9-E063-4804A8C0672F},330000.0,2024-08-19,BS5 7AH,D,F,FOXCROFT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96C5-BDF9-E063-4804A8C0672F},286250.0,2024-08-09,BS10 6SD,T,F,KNOLE LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96C8-BDF9-E063-4804A8C0672F},415000.0,2024-12-06,BS3 3HD,T,F,LUCKWELL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96C9-BDF9-E063-4804A8C0672F},586000.0,2024-12-13,BS3 1SZ,T,F,ASHTON GATE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96CC-BDF9-E063-4804A8C0672F},250000.0,2024-11-29,BS14 0DQ,T,F,CHATTERTON GREEN,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96CF-BDF9-E063-4804A8C0672F},160000.0,2024-10-18,BS8 4EF,F,L,CHRISTCHURCH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E89-555E-E063-4704A8C066F2},325000.0,2024-08-30,BS16 3DL,T,F,DUNKIRK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E8B-555E-E063-4704A8C066F2},400000.0,2024-05-08,BS4 3RD,T,F,BLOOMFIELD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E8F-555E-E063-4704A8C066F2},399000.0,2024-01-19,BS3 5PN,T,F,HALL STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E95-555E-E063-4704A8C066F2},167500.0,2024-09-20,BS4 3AF,T,L,ANGERS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E97-555E-E063-4704A8C066F2},362500.0,2024-10-08,BS11 0DY,T,F,PENPOLE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E98-555E-E063-4704A8C066F2},420000.0,2024-10-15,BS5 7AP,T,F,CONGLETON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5E9D-555E-E063-4704A8C066F2},459000.0,2024-10-15,BS4 4ER,T,F,LANGTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EA0-555E-E063-4704A8C066F2},345000.0,2024-09-19,BS6 6LY,F,L,ASHGROVE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96D1-BDF9-E063-4804A8C0672F},350000.0,2024-08-23,BS10 6BX,S,F,PEN PARK ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96D2-BDF9-E063-4804A8C0672F},250000.0,2024-09-17,BS4 1HE,S,F,BIDEFORD CRESCENT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96D4-BDF9-E063-4804A8C0672F},377685.0,2024-12-13,BS2 9LE,T,F,DAVEY STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96D8-BDF9-E063-4804A8C0672F},355000.0,2024-12-20,BS10 6HE,S,F,AMBLESIDE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96D9-BDF9-E063-4804A8C0672F},432250.0,2024-07-25,BS5 8PX,D,F,FURBER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96DB-BDF9-E063-4804A8C0672F},357500.0,2024-12-20,BS6 6AG,F,L,REDLAND ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96DE-BDF9-E063-4804A8C0672F},452000.0,2024-10-21,BS14 9EZ,S,F,KINSALE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96DF-BDF9-E063-4804A8C0672F},595000.0,2024-12-19,BS4 2JF,T,F,BEACONSFIELD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96E2-BDF9-E063-4804A8C0672F},325000.0,2024-12-03,BS10 6EP,S,F,RAVENGLASS CRESCENT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96EB-BDF9-E063-4804A8C0672F},300000.0,2024-12-18,BS6 5EX,F,L,CROMWELL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96ED-BDF9-E063-4804A8C0672F},415000.0,2024-11-08,BS5 6EP,T,F,GREENBANK AVENUE WEST,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96F0-BDF9-E063-4804A8C0672F},448000.0,2024-11-29,BS3 3JH,T,F,GARNET STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96F4-BDF9-E063-4804A8C0672F},452500.0,2024-07-19,BS3 2AE,T,F,TRURO ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96FA-BDF9-E063-4804A8C0672F},184000.0,2024-12-06,BS15 1BY,F,L,TWO MILE COURT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96FC-BDF9-E063-4804A8C0672F},650000.0,2024-07-26,BS7 8HR,T,L,EGERTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EA8-555E-E063-4704A8C066F2},426000.0,2024-05-31,BS3 3DL,T,F,PEARL STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EA9-555E-E063-4704A8C066F2},230000.0,2024-05-20,BS13 9QY,T,F,CHAUNDEY GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EAD-555E-E063-4704A8C066F2},665000.0,2024-05-22,BS3 5DU,S,F,RAVENHILL AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EAE-555E-E063-4704A8C066F2},327500.0,2024-08-23,BS8 1AD,F,L,RICHMOND TERRACE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB0-555E-E063-4704A8C066F2},491000.0,2024-05-10,BS5 7DS,T,F,GORDON AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB5-555E-E063-4704A8C066F2},173000.0,2024-05-09,BS4 4AU,F,L,LANGTON WAY,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB6-555E-E063-4704A8C066F2},150000.0,2024-05-31,BS5 7LE,F,L,CLOUDS HILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB7-555E-E063-4704A8C066F2},220000.0,2024-10-08,BS5 6RQ,F,L,FISHPONDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB8-555E-E063-4704A8C066F2},355000.0,2024-05-31,BS3 4UD,T,F,HENRY STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EB9-555E-E063-4704A8C066F2},340000.0,2024-07-05,BS5 9LQ,T,F,VERRIER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EBE-555E-E063-4704A8C066F2},460000.0,2024-10-11,BS3 4UD,T,F,HENRY STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EC0-555E-E063-4704A8C066F2},260000.0,2024-09-27,BS13 9AF,T,F,HOSEY WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EC1-555E-E063-4704A8C066F2},270000.0,2024-10-01,BS7 8DL,F,L,CLAREMONT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{25E9DA80-5EC8-555E-E063-4704A8C066F2},442500.0,2024-09-17,BS3 3JE,S,F,ELMDALE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-96FF-BDF9-E063-4804A8C0672F},365000.0,2024-01-10,BS8 4EJ,F,L,SAVILLE PLACE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-9700-BDF9-E063-4804A8C0672F},360000.0,2024-12-20,BS13 7AR,S,F,LANGFORD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94B2-BDF9-E063-4804A8C0672F},255000.0,2024-11-21,BS11 9NH,S,F,WEST TOWN ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94B4-BDF9-E063-4804A8C0672F},425000.0,2024-12-20,BS5 8BN,D,F,PARFITTS HILL,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2ACACE8C-946E-295E-E063-4804A8C0B0EB},297000.0,2024-06-14,BS5 7DG,T,F,SNOWBERRY WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94C3-BDF9-E063-4804A8C0672F},245000.0,2024-12-06,BS4 1JR,S,F,BROADBURY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94C4-BDF9-E063-4804A8C0672F},278000.0,2024-12-18,BS14 9YD,S,F,DOULTON WAY,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94C5-BDF9-E063-4804A8C0672F},245000.0,2024-12-11,BS15 1LL,T,F,LODGE HILL,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94C8-BDF9-E063-4804A8C0672F},360000.0,2024-07-31,BS14 9JE,S,F,WHITECROSS AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94D2-BDF9-E063-4804A8C0672F},465000.0,2024-08-21,BS4 2SG,S,F,KINGSHILL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94D6-BDF9-E063-4804A8C0672F},193000.0,2024-12-19,BS6 6AP,F,L,COTHAM BROW,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94D7-BDF9-E063-4804A8C0672F},380000.0,2024-02-02,BS4 4LT,T,F,CHURCH HILL,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94D9-BDF9-E063-4804A8C0672F},418000.0,2024-12-18,BS4 4SU,S,F,MILLBROOK AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94DC-BDF9-E063-4804A8C0672F},335000.0,2024-12-12,BS4 2AX,T,F,WELLS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42A4-DEF2-E063-4704A8C046AE},320000.0,2024-08-21,BS2 9XP,T,F,MINA ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42A6-DEF2-E063-4704A8C046AE},587500.0,2024-12-13,BS3 2JJ,S,F,BLACKMOORS LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42B1-DEF2-E063-4704A8C046AE},275000.0,2024-07-23,BS11 0LN,S,F,BADENHAM GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42B9-DEF2-E063-4704A8C046AE},315000.0,2024-08-30,BS14 9SQ,S,F,WALSH AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42BB-DEF2-E063-4704A8C046AE},230000.0,2024-03-28,BS9 1DU,F,L,SEA MILLS LANE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42C2-DEF2-E063-4704A8C046AE},310000.0,2024-12-18,BS4 4JY,S,F,SHERWELL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42D1-DEF2-E063-4704A8C046AE},420000.0,2024-12-13,BS10 5SZ,S,F,ROYSTON WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42D4-DEF2-E063-4704A8C046AE},338000.0,2024-12-13,BS5 6EF,T,F,BRUCE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42D6-DEF2-E063-4704A8C046AE},265000.0,2024-09-03,BS7 0NU,S,F,LYTTON GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42D7-DEF2-E063-4704A8C046AE},325000.0,2024-07-24,BS16 4AN,T,F,MAYWOOD AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42F9-DEF2-E063-4704A8C046AE},272000.0,2024-08-16,BS10 6PN,D,F,TWENTY ACRES ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{36A61A94-42FA-DEF2-E063-4704A8C046AE},295000.0,2024-07-26,BS4 1BB,S,F,EXMOUTH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94F6-BDF9-E063-4804A8C0672F},381000.0,2024-12-10,BS4 3RS,T,F,SANDWICH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94FD-BDF9-E063-4804A8C0672F},281400.0,2024-09-27,BS3 5JA,S,F,WEDMORE VALE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-94FE-BDF9-E063-4804A8C0672F},476050.0,2024-07-30,BS5 6JX,T,F,CROMER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-9502-BDF9-E063-4804A8C0672F},490000.0,2024-08-14,BS5 6JX,T,F,CROMER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{2D4D7608-9503-BDF9-E063-4804A8C0672F},170000.0,2024-07-25,BS10 6PL,T,F,TWENTY ACRES ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B327-FEE3-E063-4804A8C04F37},585000.0,2024-11-29,BS7 9QH,T,F,STRATHMORE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B32F-FEE3-E063-4804A8C04F37},365000.0,2024-10-18,BS5 6TQ,T,F,STAPLETON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B335-FEE3-E063-4804A8C04F37},310000.0,2024-10-18,BS13 7EJ,S,F,TYNTESFIELD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B33C-FEE3-E063-4804A8C04F37},320000.0,2024-07-17,BS7 9SL,S,F,DOVERCOURT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B341-FEE3-E063-4804A8C04F37},470000.0,2024-11-01,BS16 2EL,T,L,MANOR ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B387-FEE3-E063-4804A8C04F37},172000.0,2024-11-01,BS10 6LP,F,L,CHARLTON MEAD DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B39A-FEE3-E063-4804A8C04F37},450000.0,2024-06-12,BS8 2XJ,F,L,UPPER BELGRAVE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3AE-FEE3-E063-4804A8C04F37},200000.0,2024-06-27,BS15 1DD,T,F,FRESHLAND WAY,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3BB-FEE3-E063-4804A8C04F37},340000.0,2024-10-28,BS5 0LP,T,F,ST NICHOLAS PARK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3BF-FEE3-E063-4804A8C04F37},342500.0,2024-12-19,BS5 7LZ,T,F,BATTENBURG ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3C1-FEE3-E063-4804A8C04F37},311500.0,2024-08-12,BS5 8PH,T,F,STRADBROOK AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3C9-FEE3-E063-4804A8C04F37},443188.0,2024-01-04,BS4 3ET,T,F,EDWARD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3E2-FEE3-E063-4804A8C04F37},242500.0,2024-06-07,BS15 1PG,T,F,TOWER ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3EC-FEE3-E063-4804A8C04F37},303000.0,2024-11-22,BS5 7QS,T,F,WHITEWAY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B3ED-FEE3-E063-4804A8C04F37},250000.0,2024-08-09,BS14 0RE,T,F,HAWKSMOOR CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B416-FEE3-E063-4804A8C04F37},325000.0,2024-09-06,BS13 7DE,S,F,ALEXANDRA ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B436-FEE3-E063-4804A8C04F37},450000.0,2024-11-15,BS2 9YT,T,F,ST WERBURGHS PARK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B43D-FEE3-E063-4804A8C04F37},262500.0,2024-10-04,BS13 0QF,S,F,WITCH HAZEL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B45A-FEE3-E063-4804A8C04F37},325000.0,2024-10-22,BS6 6LT,F,L,WESTFIELD PARK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B472-FEE3-E063-4804A8C04F37},260000.0,2024-11-01,BS9 4AZ,F,L,GRANGE CLOSE NORTH,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B475-FEE3-E063-4804A8C04F37},300000.0,2024-11-01,BS5 8RB,F,F,ST ANNES ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B47F-FEE3-E063-4804A8C04F37},562500.0,2024-11-13,BS4 2RJ,T,F,STONELEIGH ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B489-FEE3-E063-4804A8C04F37},310000.0,2024-06-27,BS4 4DG,T,F,BURGESS GREEN CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4A8-FEE3-E063-4804A8C04F37},375000.0,2024-03-28,BS5 9AR,T,F,OAKLEIGH AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4C6-FEE3-E063-4804A8C04F37},315000.0,2024-06-21,BS5 0BA,T,F,ARTHUR SKEMP CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4CF-FEE3-E063-4804A8C04F37},305000.0,2024-06-14,BS5 8QP,T,F,NAGS HEAD HILL,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4D0-FEE3-E063-4804A8C04F37},415000.0,2024-01-30,BS8 2JZ,F,L,BEAUFORT ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4E7-FEE3-E063-4804A8C04F37},620335.0,2024-12-11,BS9 3TG,S,F,BARLEY CROFT,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4FB-FEE3-E063-4804A8C04F37},425000.0,2024-11-11,BS7 0BY,T,F,PARKSTONE AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B4FE-FEE3-E063-4804A8C04F37},543000.0,2024-03-21,BS3 5DB,T,F,SYLVIA AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B504-FEE3-E063-4804A8C04F37},383000.0,2024-06-04,BS16 5AN,T,F,STANBURY AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B505-FEE3-E063-4804A8C04F37},383000.0,2024-06-14,BS16 5AN,T,F,STANBURY AVENUE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B50E-FEE3-E063-4804A8C04F37},665000.0,2024-12-02,BS8 3NG,F,L,THE PROMENADE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B51E-FEE3-E063-4804A8C04F37},240000.0,2024-10-25,BS13 0QB,T,F,LAMPTON GROVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B51F-FEE3-E063-4804A8C04F37},334000.0,2024-11-01,BS14 0UD,T,F,ABBOTS CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B521-FEE3-E063-4804A8C04F37},240000.0,2024-06-14,BS13 9PS,T,F,COLLINSON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B522-FEE3-E063-4804A8C04F37},220000.0,2024-10-02,BS13 0AE,T,F,FULFORD ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B524-FEE3-E063-4804A8C04F37},450000.0,2024-05-08,BS3 2AS,S,F,DRAKE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B526-FEE3-E063-4804A8C04F37},337000.0,2024-08-19,BS10 7BH,T,F,BLETHWIN CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B536-FEE3-E063-4804A8C04F37},270000.0,2024-11-08,BS10 7BW,T,F,BLAISDON CLOSE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B539-FEE3-E063-4804A8C04F37},436000.0,2024-11-27,BS6 7SA,F,L,COLDHARBOUR ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{34222871-F9DE-4D2B-E063-4704A8C07853},373000.0,2024-07-19,BS13 8BE,S,F,GREYLANDS ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B53A-FEE3-E063-4804A8C04F37},420000.0,2024-06-12,BS3 2PS,T,L,ASHTON DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B53E-FEE3-E063-4804A8C04F37},685000.0,2024-11-08,BS7 9EG,T,F,NEVIL ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B549-FEE3-E063-4804A8C04F37},350000.0,2024-12-02,BS10 6NT,S,F,CHAKESHILL DRIVE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B55A-FEE3-E063-4804A8C04F37},284500.0,2024-11-06,BS8 1AH,F,L,YORK PLACE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B55D-FEE3-E063-4804A8C04F37},300000.0,2024-10-09,BS13 7LA,T,F,BROOKLYN ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B55F-FEE3-E063-4804A8C04F37},360000.0,2024-12-20,BS8 3HZ,F,L,COLLEGE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B56D-FEE3-E063-4804A8C04F37},355000.0,2024-06-28,BS3 1HG,T,F,DARTMOOR STREET,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B574-FEE3-E063-4804A8C04F37},195000.0,2024-11-08,BS8 1BN,F,L,CLIFTON HILL,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-B581-FEE3-E063-4804A8C04F37},300000.0,2024-11-08,BS9 2PL,T,F,MULBERRY WALK,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-C025-FEE3-E063-4804A8C04F37},205000.0,2024-11-22,BS3 4LD,F,L,DUNKERRY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-C026-FEE3-E063-4804A8C04F37},145000.0,2024-10-31,BS15 1NW,F,L,CLARENCE ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-C027-FEE3-E063-4804A8C04F37},345000.0,2024-08-07,BS8 1AA,F,L,RICHMOND TERRACE,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
{31C68071-C029-FEE3-E063-4804A8C04F37},169000.0,2024-10-28,BS10 5JY,T,F,LYDNEY ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
